"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","pos2_person_id","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","pos1_person_id","pos2_person_id","pos3_person_id","pos4_person_id","pos5_person_id","pos6_person_id","pos7_person_id","pos8_person_id","pos9_person_id","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number"
"FF","2017-10-19","93.5","1.1693","6.2481","Clayton Kershaw",608365,477132,"field_out","hit_into_play",,,,,"4","Addison Russell grounds out, second baseman Logan Forsythe to first baseman Cody Bellinger.  ","L","R","L","CHC","LAD","X","4","ground_ball",0,1,2017,"-0.2546","1.8215","-0.6616","2.6713","null","null","575929.00",2,4,"Bot","138.62","159.71",,,605131,,"171020_014408",,,,,,,"3.3024","1.4039","106","53.7","16.0980","93.8330","2359","6.8300",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"53.6672","0.118","0.118","0.00",1,0,0,1,39,"2"
"SL","2017-10-19","89.4","1.1657","6.3571","Clayton Kershaw",608365,477132,"null","called_strike",,,,,"14","null","L","R","L","CHC","LAD","S","null","null",0,0,2017,"-0.5241","1.1366","0.1314","1.4656","null","null","575929.00",2,4,"Bot","null","null",,,605131,,"171020_014343",,,,,,,"3.6724","1.6227","null","null","null","89.2100","2570","6.2950",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.2023","0.000","0.000","null","null","null","null","null",39,"1"
"FF","2017-10-19","93.0","1.2220","6.1935","Clayton Kershaw",575929,477132,"single","hit_into_play_no_out",,,,,"12","Willson Contreras singles on a line drive to right fielder Yasiel Puig.  ","L","R","L","CHC","LAD","X","null","line_drive",0,2,2017,"0.0417","1.6792","1.0662","2.8168","null","null","null",2,4,"Bot","193.80","133.24",,,605131,,"171020_014259",,,,,,,"3.2119","1.3133","224","88.7","14.0930","93.2470","2371","6.5150",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"53.9826","0.876","0.838","0.90",1,1,0,4,38,"3"
"CU","2017-10-19","73.9","0.6982","6.2938","Clayton Kershaw",575929,477132,"null","swinging_strike",,,,,"8","null","L","R","L","CHC","LAD","S","null","null",0,1,2017,"-0.2315","-1.3530","0.1898","1.4127","null","null","null",2,4,"Bot","null","null",,,605131,,"171020_014236",,,,,,,"3.2119","1.3133","null","null","null","73.1050","2339","6.0020",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.4955","0.000","0.000","null","null","null","null","null",38,"2"
"SL","2017-10-19","88.6","1.3579","6.1867","Clayton Kershaw",575929,477132,"null","swinging_strike",,,,,"8","null","L","R","L","CHC","LAD","S","null","null",0,0,2017,"-0.6875","0.4708","-0.2641","1.6922","null","null","null",2,4,"Bot","null","null",,,605131,,"171020_014219",,,,,,,"3.2119","1.3133","null","null","null","88.5330","2591","6.1550",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.3424","0.000","0.000","null","null","null","null","null",38,"1"
"SL","2017-10-19","88.6","1.3229","6.3668","Clayton Kershaw",519203,477132,"field_out","hit_into_play",,,,,"1","Anthony Rizzo grounds out, second baseman Logan Forsythe to first baseman Cody Bellinger.  ","L","L","L","CHC","LAD","X","4","ground_ball",2,2,2017,"-0.4631","0.6863","-0.3665","3.1146","null","null","null",1,4,"Bot","170.52","130.97",,,605131,,"171020_014145",,,,,,,"3.4633","1.4944","171","90.2","11.1540","88.1850","2574","6.0760",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.4208","0.799","0.755","0.00",1,0,0,4,37,"6"
"FF","2017-10-19","93.2","1.2053","6.2914","Clayton Kershaw",519203,477132,"null","ball",,,,,"11","null","L","L","L","CHC","LAD","B","null","null",1,2,2017,"-0.0687","1.6421","-1.1121","4.3844","null","null","null",1,4,"Bot","null","null",,,605131,,"171020_014122",,,,,,,"3.7394","1.7707","null","null","null","93.4760","2417","6.6220",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"53.8749","0.000","0.000","null","null","null","null","null",37,"5"
"CU","2017-10-19","75.9","0.8699","6.3047","Clayton Kershaw",519203,477132,"null","ball",,,,,"14","null","L","L","L","CHC","LAD","B","null","null",0,2,2017,"-0.5825","-1.3341","0.2574","-0.2163","null","null","null",1,4,"Bot","null","null",,,605131,,"171020_014059",,,,,,,"3.5094","1.5865","null","null","null","74.7420","2527","5.9390",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.5580","0.000","0.000","null","null","null","null","null",37,"4"
"SL","2017-10-19","88.5","1.5727","6.1714","Clayton Kershaw",519203,477132,"null","foul",,,,,"14","null","L","L","L","CHC","LAD","S","null","null",0,2,2017,"0.2001","1.0414","0.3118","1.2810","null","null","null",1,4,"Bot","null","null",,,605131,,"171020_014033",,,,,,,"3.4633","1.4944","null","null","null","88.1240","2644","6.1370",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.3604","0.000","0.000","null","null","null","null","null",37,"3"
"FF","2017-10-19","93.5","1.4344","6.1034","Clayton Kershaw",519203,477132,"null","called_strike",,,,,"9","null","L","L","L","CHC","LAD","S","null","null",0,1,2017,"0.0290","1.9909","0.5077","2.0890","null","null","null",1,4,"Bot","null","null",,,605131,,"171020_014018",,,,,,,"3.7855","1.7707","null","null","null","93.7290","2264","6.6740",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"53.8228","0.000","0.000","null","null","null","null","null",37,"2"
"FF","2017-10-19","94.7","1.3100","6.2402","Clayton Kershaw",519203,477132,"null","swinging_strike",,,,,"2","null","L","L","L","CHC","LAD","S","null","null",0,0,2017,"0.2650","2.0926","0.0534","3.3306","null","null","null",1,4,"Bot","null","null",,,605131,,"171020_013958",,,,,,,"3.4633","1.4944","null","null","null","94.0980","2350","6.3790",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.1185","0.000","0.000","null","null","null","null","null",37,"1"
"FF","2017-10-19","93.5","1.1894","6.2270","Clayton Kershaw",592178,477132,"home_run","hit_into_play_score",,,,,"11","Kris Bryant homers (1) on a fly ball to left field.  ","L","R","L","CHC","LAD","X","null","fly_ball",0,0,2017,"-0.0341","1.7093","-0.9276","3.0119","null","null","null",1,4,"Bot","27.51","76.96",,,605131,,"171020_013908",,,,,,,"3.2421","1.4039","368","93.5","32.0760","94.3910","2477","6.9720",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"53.5251","0.175","0.297","2.00",1,0,3,3,36,"1"
"SL","2017-10-19","88.7","1.4400","6.1565","Clayton Kershaw",656941,477132,"strikeout","called_strike",,,,,"5","Kyle Schwarber called out on strikes.  ","L","L","L","CHC","LAD","S","null","null",3,2,2017,"-0.4324","0.5751","-0.1595","2.8363","null","null","null",0,4,"Bot","null","null",,,605131,,"171020_013827",,,,,,,"3.5055","1.5394","null","null","null","88.2500","2529","6.1870",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.3106","0.000","0.000","0.00",1,0,0,"null",35,"7"
"FF","2017-10-19","94.3","1.2175","6.1566","Clayton Kershaw",656941,477132,"null","ball",,,,,"13","null","L","L","L","CHC","LAD","B","null","null",2,2,2017,"0.7475","1.7577","-0.1770","0.8741","null","null","null",0,4,"Bot","null","null",,,605131,,"171020_013807",,,,,,,"3.5314","1.6315","null","null","null","95.2010","2379","7.0370",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"53.4604","0.000","0.000","null","null","null","null","null",35,"6"
"SL","2017-10-19","87.5","1.2195","6.2990","Clayton Kershaw",656941,477132,"null","foul",,,,,"1","null","L","L","L","CHC","LAD","S","null","null",2,2,2017,"-0.6179","0.3111","-0.3071","2.9311","null","null","null",0,4,"Bot","null","null",,,605131,,"171020_013727",,,,,,,"3.0812","1.2631","146","75.9","75.4195","87.5700","2647","6.0450",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.4523","0.000","0.000","null","null","null","null",3,35,"5"
"SL","2017-10-19","89.2","1.3903","6.3702","Clayton Kershaw",656941,477132,"null","ball",,,,,"14","null","L","L","L","CHC","LAD","B","null","null",1,2,2017,"-0.0406","0.8958","0.1942","0.1206","null","null","null",0,4,"Bot","null","null",,,605131,,"171020_013703",,,,,,,"3.4393","1.5394","null","null","null","88.7810","2595","6.2280",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.2690","0.000","0.000","null","null","null","null","null",35,"4"
"FF","2017-10-19","93.4","1.3593","6.2387","Clayton Kershaw",656941,477132,"null","foul",,,,,"4","null","L","L","L","CHC","LAD","S","null","null",1,1,2017,"-0.1129","1.8666","-0.4841","2.4449","null","null","null",0,4,"Bot","null","null",,,605131,,"171020_013641",,,,,,,"3.0812","1.2631","219","75.2","46.2675","93.9130","2347","6.7370",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"53.7602","0.000","0.000","null","null","null","null",3,35,"3"
"CU","2017-10-19","74.4","0.8283","6.3967","Clayton Kershaw",656941,477132,"null","ball",,,,,"13","null","L","L","L","CHC","LAD","B","null","null",0,1,2017,"-0.4384","-1.3890","-0.0356","1.2748","null","null","null",0,4,"Bot","null","null",,,605131,,"171020_013623",,,,,,,"3.4854","1.4934","null","null","null","73.4510","2575","5.8600",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.6376","0.000","0.000","null","null","null","null","null",35,"2"
"FF","2017-10-19","92.4","1.2938","6.2884","Clayton Kershaw",656941,477132,"null","swinging_strike",,,,,"2","null","L","L","L","CHC","LAD","S","null","null",0,0,2017,"0.0127","1.8997","-0.2555","2.8620","null","null","null",0,4,"Bot","null","null",,,605131,,"171020_013604",,,,,,,"3.0812","1.2631","null","null","null","92.6030","2392","6.5370",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"53.9597","0.000","0.000","null","null","null","null","null",35,"1"
"FF","2017-10-19","93.8","1.4204","6.2087","Clayton Kershaw",546991,477132,"field_out","hit_into_play",,,,,"8","Albert Almora lines out sharply to center fielder Chris Taylor.  ","L","R","L","CHC","LAD","X","8","line_drive",0,0,2017,"0.4726","2.0214","0.1166","1.5903","null","null","null",2,3,"Bot","144.50","41.06",,,605131,,"171020_011850",,,,,,,"3.2622","1.2731","375","104.9","16.8320","93.5040","2448","6.4680",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.0294","0.655","0.825","0.00",1,0,0,5,28,"1"
"FF","2017-10-19","93.6","1.3788","6.1158","Clayton Kershaw",547982,477132,"field_out","hit_into_play",,,,,"7","Leonys Martin grounds out, second baseman Logan Forsythe to first baseman Cody Bellinger.  ","L","L","L","CHC","LAD","X","4","ground_ball",3,2,2017,"-0.2151","1.6358","-0.2906","1.6707","null","null","null",1,3,"Bot","147.45","152.59",,,605131,,"171020_011811",,,,,,,"3.1918","1.3234","8","106.5","-11.9490","93.7440","2453","6.4910",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.0060","0.298","0.273","0.00",1,0,0,2,27,"7"
"FF","2017-10-19","94.0","1.5348","6.1323","Clayton Kershaw",547982,477132,"null","ball",,,,,"13","null","L","L","L","CHC","LAD","B","null","null",2,2,2017,"0.4506","1.7596","-1.1464","0.9438","null","null","null",1,3,"Bot","null","null",,,605131,,"171020_011751",,,,,,,"3.5700","1.6558","null","null","null","93.8860","2575","6.4280",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.0694","0.000","0.000","null","null","null","null","null",27,"6"
"SL","2017-10-19","90.4","1.4502","6.2809","Clayton Kershaw",547982,477132,"null","ball",,,,,"13","null","L","L","L","CHC","LAD","B","null","null",1,2,2017,"-0.3927","0.9645","-0.7906","0.3770","null","null","null",1,3,"Bot","null","null",,,605131,,"171020_011730",,,,,,,"3.5700","1.6558","null","null","null","90.3140","2677","6.1080",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.3887","0.000","0.000","null","null","null","null","null",27,"5"
"CU","2017-10-19","75.2","1.0413","6.3318","Clayton Kershaw",547982,477132,"null","ball",,,,,"14","null","L","L","L","CHC","LAD","B","null","null",0,2,2017,"-0.4389","-1.3374","0.1581","0.2507","null","null","null",1,3,"Bot","null","null",,,605131,,"171020_011708",,,,,,,"3.6621","1.6558","null","null","null","74.3150","2476","6.1140",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.3836","0.000","0.000","null","null","null","null","null",27,"4"
"FT","2017-10-19","94.8","2.8346","5.6222","Clayton Kershaw",547982,477132,"null","foul",,,,,"11","null","L","L","L","CHC","LAD","S","null","null",0,2,2017,"0.6389","1.5040","-0.4660","3.4124","null","null","null",1,3,"Bot","null","null",,,605131,,"171020_011647",,,,,,,"3.1918","1.3234","182","80.1","13.4502","94.9850","2383","6.6010",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"53.8961","0.000","0.000","null","null","null","null",4,27,"3"
"CU","2017-10-19","73.6","0.9220","6.3737","Clayton Kershaw",547982,477132,"null","swinging_strike",,,,,"9","null","L","L","L","CHC","LAD","S","null","null",0,1,2017,"-0.0247","-1.2225","0.3061","1.4090","null","null","null",1,3,"Bot","null","null",,,605131,,"171020_011627",,,,,,,"3.1918","1.3234","null","null","null","72.7770","2382","5.8570",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.6398","0.000","0.000","null","null","null","null","null",27,"2"
"FF","2017-10-19","94.2","1.2951","6.1796","Clayton Kershaw",547982,477132,"null","foul",,,,,"5","null","L","L","L","CHC","LAD","S","null","null",0,0,2017,"0.2714","2.0272","0.1857","1.9450","null","null","null",1,3,"Bot","null","null",,,605131,,"171020_011608",,,,,,,"3.1918","1.3234","null","null","null","94.4000","2402","6.7410",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"53.7559","0.000","0.000","null","null","null","null","null",27,"1"
"FF","2017-10-19","93.2","1.2328","6.0801","Clayton Kershaw",450314,477132,"strikeout","called_strike",,,,,"8","Ben Zobrist called out on strikes.  ","L","R","L","CHC","LAD","S","null","null",3,2,2017,"0.1441","1.9490","0.1280","1.6027","null","null","null",0,3,"Bot","null","null",,,605131,,"171020_011456",,,,,,,"3.4533","1.6886","null","null","null","93.5000","2501","6.7290",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"53.7678","0.000","0.000","0.00",1,0,0,"null",26,"7"
"SL","2017-10-19","88.5","1.1347","6.3242","Clayton Kershaw",450314,477132,"null","ball",,,,,"11","null","L","R","L","CHC","LAD","B","null","null",2,2,2017,"-0.5907","0.7779","-1.0004","2.8515","null","null","null",0,3,"Bot","null","null",,,605131,,"171020_011439",,,,,,,"3.4691","1.6786","null","null","null","88.2070","2638","6.2310",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.2659","0.000","0.000","null","null","null","null","null",26,"6"
"SL","2017-10-19","88.4","1.2026","6.3877","Clayton Kershaw",450314,477132,"null","foul",,,,,"2","null","L","R","L","CHC","LAD","S","null","null",2,2,2017,"-0.6772","1.3748","-0.1405","3.0992","null","null","null",0,3,"Bot","null","null",,,605131,,"171020_011405",,,,,,,"3.4332","1.5044","90","67.4","81.3834","88.3360","2540","6.2260",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.2707","0.000","0.000","null","null","null","null",3,26,"5"
"SL","2017-10-19","89.6","1.3286","6.2972","Clayton Kershaw",450314,477132,"null","called_strike",,,,,"6","null","L","R","L","CHC","LAD","S","null","null",2,1,2017,"-0.5291","1.5504","0.2900","2.6086","null","null","null",0,3,"Bot","null","null",,,605131,,"171020_011348",,,,,,,"3.5453","1.6426","null","null","null","89.5930","2545","6.3870",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"54.1103","0.000","0.000","null","null","null","null","null",26,"4"
"FF","2017-10-19","92.9","1.3443","6.1740","Clayton Kershaw",450314,477132,"null","called_strike",,,,,"8","null","L","R","L","CHC","LAD","S","null","null",2,0,2017,"0.6321","2.0825","0.1088","2.0333","null","null","null",0,3,"Bot","null","null",,,605131,,"171020_011332",,,,,,,"3.4533","1.5044","null","null","null","92.4850","2368","6.6330",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"53.8646","0.000","0.000","null","null","null","null","null",26,"3"
"FF","2017-10-19","92.4","1.3308","6.2717","Clayton Kershaw",450314,477132,"null","ball",,,,,"12","null","L","R","L","CHC","LAD","B","null","null",1,0,2017,"0.7077","1.9970","0.5287","4.1866","null","null","null",0,3,"Bot","null","null",,,605131,,"171020_011316",,,,,,,"3.4231","1.6786","null","null","null","92.3440","2385","6.6380",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"53.8588","0.000","0.000","null","null","null","null","null",26,"2"
"FF","2017-10-19","92.3","1.3293","6.2362","Clayton Kershaw",450314,477132,"null","ball",,,,,"12","null","L","R","L","CHC","LAD","B","null","null",0,0,2017,"0.6719","1.8315","1.0533","3.6542","null","null","null",0,3,"Bot","null","null",,,605131,,"171020_011301",,,,,,,"3.5612","1.6325","null","null","null","92.3970","2457","6.6080",526508,477132,605131,641355,523253,457759,518586,571771,621035,624577,"53.8887","0.000","0.000","null","null","null","null","null",26,"1"
"CU","2017-10-19","75.8","1.7758","5.8643","Jose Quintana",624577,500779,"single","hit_into_play_no_out",,,,,"6","Yasiel Puig singles on a ground ball to right fielder Ben Zobrist.   Justin Turner to 3rd.    Cody Bellinger to 2nd.  ","L","R","L","CHC","LAD","X","null","ground_ball",0,1,2017,"-0.7616","-0.5492","0.5191","2.7184","null","457759.00","641355.00",0,3,"Top","180.91","113.56",,,575929,,"171020_005821",,,,,,,"3.4432","1.4340","38","108.4","-2.6070","74.9590","2161","5.8730",526508,500779,575929,519203,595879,592178,608365,656941,546991,450314,"54.6238","0.460","0.426","0.90",1,1,0,4,20,"2"
"CU","2017-10-19","75.9","1.8419","5.9874","Jose Quintana",624577,500779,"null","foul",,,,,"3","null","L","R","L","CHC","LAD","S","null","null",0,0,2017,"-0.4215","-0.4236","0.5636","2.9221","null","457759.00","641355.00",0,3,"Top","null","null",,,575929,,"171020_005744",,,,,,,"3.4432","1.4340","132","55.7","53.6845","75.1110","2212","5.8320",526508,500779,575929,519203,595879,592178,608365,656941,546991,450314,"54.6655","0.000","0.000","null","null","null","null",1,20,"1"
"FT","2017-10-19","91.8","1.6926","5.8726","Jose Quintana",641355,500779,"single","hit_into_play_no_out",,,,,"13","Cody Bellinger singles on a line drive to right fielder Ben Zobrist.   Justin Turner to 2nd.  ","L","L","L","CHC","LAD","X","null","line_drive",0,2,2017,"0.7559","1.5769","-0.9258","2.3747","null","null","457759.00",0,3,"Top","150.99","102.11",,,575929,,"171020_005627",,,,,,,"3.7087","1.4008","193","81.5","15.7470","92.6460","1947","6.7730",526508,500779,575929,519203,595879,592178,608365,656941,546991,450314,"53.7243","0.921","0.859","0.90",1,1,0,4,19,"3"
